Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Frank Sinatra,Silent Night - 1999 Remaster,spotify:track:5yNgdD8E6WruhULb4n2Con,2,0.945,0.252,0.118,6.2e-05,8,0.117,-17.62,1,0.0328,87.575,0.14
Brenda Lee,Rockin' Around the Christmas Tree - Rerecorded Version,spotify:track:09OojFvtrM9YRzRjnXqJjA,2,0.568,0.682,0.641,0,8,0.224,-8.915,1,0.0386,141.002,0.826
"Stephen Sanchez, Em Beihold",Until I Found You (with Em Beihold) - Em Beihold Version,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,2,0.777,0.551,0.55,0,10,0.202,-5.339,1,0.0286,101.19,0.342
"Favé, Guy2Bezbar",+ de sous,spotify:track:3Kzo0UsdWRHPqsHlUKYmCE,2,0.255,0.747,0.636,0,10,0.134,-7.955,0,0.214,82.485,0.874
Oussama,Nsiti,spotify:track:0qvOa81HDkZs2c07K6XtCE,2,0.817,0.719,0.482,0,7,0.0756,-10.153,1,0.0612,135.084,0.711
Johny Smile,IGTV#1,spotify:track:62CjWeg3nQJuJ9sU6f3uCR,2,0.603,0.772,0.487,0,10,0.109,-11.468,0,0.333,139.811,0.457
"Damso, Angèle",Silence,spotify:track:3cYf24Pf7oqX9XOHHrWy38,2,0.974,0.44,0.241,4.36e-06,3,0.14,-7.94,0,0.0374,56.542,0.265
Benab,Royal,spotify:track:3iys0VNbv5QGm6HzlxwBlh,2,0.266,0.818,0.714,0,9,0.0647,-6.005,0,0.0507,98.997,0.912
Sadek,Changement de propriétaire - A COLORS SHOW,spotify:track:7pwZfpJJBiWdS6k1uCp968,2,0.764,0.791,0.676,1.43e-06,8,0.0952,-8.126,1,0.253,100.005,0.328
DTF,G.A.G,spotify:track:3ZWw9cswGcI33ckwAje8zC,2,0.538,0.657,0.584,0,11,0.0889,-6.546,0,0.0761,147.827,0.247
Lorenzo,La Fantômerie,spotify:track:2njoLdh7qkjqCZlnkYVxoR,2,0.267,0.846,0.9,0,4,0.269,-5.626,0,0.252,131.972,0.874
"Lorenzo, Le Poto Rico",Comme d’hab,spotify:track:5l9BySO3crAX1u1EMLtKCg,2,0.0127,0.884,0.757,1.26e-05,11,0.121,-5.664,1,0.172,132.026,0.855
Dosseh,Mode S,spotify:track:0F0KohfOIw0WnqTpsoz8t9,2,0.0074,0.846,0.505,0,1,0.087,-7.837,1,0.164,131.993,0.443
Taylor Swift,Lavender Haze,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,2,0.258,0.733,0.436,0.000573,10,0.157,-10.489,1,0.08,96.985,0.0976
Taylor Swift,Question...?,spotify:track:0heeNYlwOGuUSe7TgUD27B,2,0.2,0.751,0.502,0,7,0.296,-8.763,1,0.167,108.943,0.106
Taylor Swift,Vigilante Shit,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,2,0.173,0.798,0.277,5.25e-05,4,0.121,-11.096,0,0.39,79.846,0.163
Taylor Swift,Karma,spotify:track:7KokYm8cMIXCsGVmUvKtqf,2,0.0734,0.642,0.62,0,8,0.483,-7.091,1,0.0666,90.02,0.0969
Landy,Papi Chulo,spotify:track:2iK27NPrdF4tfTBoGeCB2Y,2,,,,,,,,,,,
Taylor Swift,Midnight Rain,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,2,,,,,,,,,,,
Taylor Swift,"You're On Your Own, Kid",spotify:track:4D7BCuvgdJlYvlX5WlN54t,2,,,,,,,,,,,
Taylor Swift,Maroon,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,2,,,,,,,,,,,
"Taylor Swift, Lana Del Rey",Snow On The Beach (feat. Lana Del Rey),spotify:track:1wtOxkiel43cVs0Yux5Q4h,2,,,,,,,,,,,
Imen Es,Pervers narcissique,spotify:track:4lwX9GAOcRsCl3WXyLO5vs,2,,,,,,,,,,,
Dinos,Mojave Ghost,spotify:track:0oAKK1E8Awe9gFUY06fwhz,2,,,,,,,,,,,
"Zed, Tiakola",Me sauver,spotify:track:3xzqAXUBXBGdYK7YeFW4If,2,,,,,,,,,,,
Werenoi,Ordinateur,spotify:track:7pYHTnH198QVfxCahCMQQC,2,,,,,,,,,,,
"ASHE 22, Hamza",Milli,spotify:track:21or6VWTcaOPwwVxPioLmJ,2,,,,,,,,,,,
Orelsan,CP_008_ Nous contre le monde,spotify:track:10CWB5tYSutSM3mOfndIIU,2,,,,,,,,,,,
Orelsan,CP_010_ On a gagné,spotify:track:77IL9SsjWUkTPtQuN27fNb,2,,,,,,,,,,,
Orelsan,CP_007_ Point de rupture,spotify:track:3mTA4F3s9dREnzVvEMV6Vo,2,,,,,,,,,,,
Taylor Swift,Bejeweled,spotify:track:3qoftcUZaUOncvIYjFSPdE,2,,,,,,,,,,,
"Zaho, Tayc",Solo (feat. Tayc),spotify:track:1TE1TZ7qOLVAcbKh15sxOi,2,,,,,,,,,,,
"Niska, Zed",Sal baye,spotify:track:0bEAtT1QXLatpaYS0qrKvR,2,,,,,,,,,,,
Mig,A la mode,spotify:track:5FZYRhf3SNsQuHmP83DldK,2,,,,,,,,,,,
Dosseh,Fleur d’Automne,spotify:track:4zQe2lIRL1SCtBNVpbWlDS,2,,,,,,,,,,,
"Dosseh, Zed",Smooth Criminel,spotify:track:3BFeedrXNebJC3W4QLnuZj,2,,,,,,,,,,,
Mig,Jamais fini,spotify:track:75lUl0IK1bGTtnIdk05Lwz,2,,,,,,,,,,,
Mig,Dans ma tête,spotify:track:7kkqPU6MK4JcPebaDEg9QV,2,,,,,,,,,,,
"Dosseh, Dinos",Demain j’arrête,spotify:track:5V5enVBzBmxMzq5TNv9AWg,2,,,,,,,,,,,
Mig,Trafic,spotify:track:0ztoHvOaAfkIUQyDvKpRff,2,,,,,,,,,,,
Mig,La beuh,spotify:track:5vv0ZW6DSpbVmoXP4VfdL9,2,,,,,,,,,,,
Mig,Bouge ton boule,spotify:track:6rBcGDHoonyyNeoRNWzu8d,2,,,,,,,,,,,
Eva,Amour Impur,spotify:track:1T1WSQmKGz4YBUyEPJIrVs,2,,,,,,,,,,,
"Dosseh, Werenoi",La vie de Cesar,spotify:track:5rf3KdurcBMEOg2LmEHRd7,2,,,,,,,,,,,
Dosseh,Djamel,spotify:track:0HWSPtqekwwTL142oB71sg,2,,,,,,,,,,,
Mig,Toujours +,spotify:track:5jceHfkyTOUMFmcZaxfV8t,2,,,,,,,,,,,
"Mig, Leto",Dans nos blocks,spotify:track:1nVM3VSyr53sTjrWnwSXWE,2,,,,,,,,,,,
RK,Mentalité,spotify:track:52UrFOAeY9bsifylstnsEj,2,,,,,,,,,,,
Fresh,Merci,spotify:track:4oxs86wHQwxTnRFrr6Q1YT,2,,,,,,,,,,,
Central Cee,One Up,spotify:track:4FAQjmX7e7JJaFE363uj86,2,,,,,,,,,,,
Orelsan,CP_003_ Toujours perdu quand même,spotify:track:0z4LYHIcQXAcZPkRWD864g,2,,,,,,,,,,,
Orelsan,CP_006_ Ah la France,spotify:track:3lF6oMmvcRa2Xzpbd538OP,2,,,,,,,,,,,
Orelsan,CP_001_ Intro Civilisation Perdue,spotify:track:7b3YQboXo3kau9YVUyx3r4,2,,,,,,,,,,,
Nej,Irréel - Intro,spotify:track:5sZloZRhjW6rXTU0io5LkW,2,,,,,,,,,,,
"Stavo, Alpha Wann",Formule 1 (feat. Alpha Wann),spotify:track:39SsweA2snJEKlbnyuruVo,2,,,,,,,,,,,
"Leto, Guy2Bezbar",Sosa - A COLORS SHOW,spotify:track:4gYUBtAIyMfsYNxeXwQIGw,2,,,,,,,,,,,
"Black Eyed Peas, Anitta, El Alfa",SIMPLY THE BEST,spotify:track:6ci447EgPaOep0zyikhNxS,2,,,,,,,,,,,
"Leto, Guy2Bezbar, SDM",Tchapalo (feat. SDM),spotify:track:45205gjKyeu5EkmC15doey,2,,,,,,,,,,,
Meghan Trainor,Made You Look,spotify:track:0QHEIqNKsMoOY5urbzN48u,2,,,,,,,,,,,
Booba,Iste,spotify:track:2bpYpnNa9ZGja5yykMgJag,2,,,,,,,,,,,
SCH,Cœur de môme,spotify:track:6a201YbN5MGavXYxDxd1n9,2,,,,,,,,,,,
RK,Clap clap,spotify:track:5bpwqIkH7xtQQzmK33aitP,2,,,,,,,,,,,
Orelsan,CP_002_ Les aventures de MiniSan,spotify:track:5N0tnAyEkOWB7TFbYzIQUs,2,,,,,,,,,,,
Nej,Pourquoi pas,spotify:track:4KixeJ6SR4ZHzjBPIAtoUF,2,,,,,,,,,,,
Niska,Squaad,spotify:track:66hsBCvUv1pz3EskLXjucT,2,,,,,,,,,,,
Niska,Corleone,spotify:track:7k2rcgNF6MbiwuwGGiOtyG,2,,,,,,,,,,,
Niska,Nueve,spotify:track:1Tyn9Y8AdYIdJhnRnNMPCX,2,,,,,,,,,,,
Niska,GSD,spotify:track:2HctHy4J3cF2ORvYeEWgax,2,,,,,,,,,,,
Zkr,Freestyle 5min #12,spotify:track:5PyDFYiYh4ftZkVZB3LSX8,2,,,,,,,,,,,
Lynda,Fini d'espérer,spotify:track:0DMQwNGCiSzLB2HsfHNAtb,2,,,,,,,,,,,
"Lous and The Yakuza, Damso",Lubie,spotify:track:77A95s9dUcfqmwFZwC5RHQ,2,,,,,,,,,,,
"Dadju, PLK",Parle-moi,spotify:track:0MxqE2XADQpJNaB6L0abto,2,,,,,,,,,,,
B.B. Jacques,RAINBOW - A COLORS SHOW,spotify:track:3pC508NXyUMe40sU4uEY4u,2,,,,,,,,,,,
Dinos,CTRL + V,spotify:track:0tYGLNpheKgfWaKPlHFrGr,2,,,,,,,,,,,
Drake,BackOutsideBoyz,spotify:track:0wshkEEcJUQU33RSRBb5dv,2,,,,,,,,,,,
"Gato, Booba",Morocco,spotify:track:3aBBm2vBaf5uWHUc90LFd0,2,,,,,,,,,,,
"Drake, 21 Savage",Circo Loco,spotify:track:7GeTsDIc5ykNB6lORO6Cee,2,,,,,,,,,,,
OBOY,FAST FAST,spotify:track:485GoiUodWKsampcfaGmJQ,2,,,,,,,,,,,
"Drake, 21 Savage",On BS,spotify:track:34tz0eDhGuFErIuW3q4mPX,2,,,,,,,,,,,
"Drake, 21 Savage",Major Distribution,spotify:track:46s57QULU02Voy0Kup6UEb,2,,,,,,,,,,,
"Drake, 21 Savage, Travis Scott",Pussy & Millions (feat. Travis Scott),spotify:track:2KLwPaRDOB87XOYAT2fgxh,2,,,,,,,,,,,
Dinos,Rive Gauche,spotify:track:5NShXqxMapGHVw3Qs6Xb7c,2,,,,,,,,,,,
Dinos,ADN,spotify:track:3EvLsCs6vdGAjskXqEhwdK,2,,,,,,,,,,,
Dinos,Aquarius,spotify:track:0w6sV1wehw4dwGpliIQMRV,2,,,,,,,,,,,
Dinos,Rive Droite,spotify:track:1jjUu75gmHSByieNelPqWi,2,,,,,,,,,,,
"Dinos, Laylow",Triste Anniversaire,spotify:track:35Y7EmkLr5BL6apEt1n0ct,2,,,,,,,,,,,
"Dinos, Lous and The Yakuza",Future Nostalgia,spotify:track:5rhSY6rPnz3bOTe12eBI1Y,2,,,,,,,,,,,
Dinos,Rue de Sèvres,spotify:track:6tODu3425Gv86IbYuoEpuv,2,,,,,,,,,,,
Dinos,Solitaire 1895,spotify:track:45KzQaAly1V4Lmt0KaMXxz,2,,,,,,,,,,,
Kekra,Trop tard,spotify:track:2G7d2eSLCmbOn9iWLuvpvI,2,,,,,,,,,,,
Kekra,Bloc de glace,spotify:track:2JJlPeVO8US8XCeAtdAOOU,2,,,,,,,,,,,
Kekra,Combien de temps,spotify:track:4CTclzZBLuCBa9uPcuYnlB,2,,,,,,,,,,,
"Dosseh, Josman",Macabre,spotify:track:6RQwaypi36TJCNiUIWdCKR,2,,,,,,,,,,,
Jul,Range ton égo,spotify:track:22gLqiC0W6a1OjeS8lHjSW,2,,,,,,,,,,,
Ricchi E Poveri,Sarà perché ti amo,spotify:track:6OMjtuz1sYVsHpdeZPUR1n,2,,,,,,,,,,,
"Sadek, Biga*Ranx",Boulot,spotify:track:7tONPRB9aQ5miXx5nNgs15,2,,,,,,,,,,,
"Nahir, Dinos",Périphérique (feat. Dinos),spotify:track:0DKaflNPYJcFdrefb6RoPx,2,,,,,,,,,,,
Kaaris,BORZ,spotify:track:6TmTT5LTgRhUJnrcVxEQbu,2,,,,,,,,,,,
Milky Chance,Living In A Haze,spotify:track:6vu5xJWIvukCK8cwBXOOj0,2,,,,,,,,,,,
Luidji,Télefoot,spotify:track:6KRAtvUZrYdCgVCYgl8YJt,2,,,,,,,,,,,
"Joé Dwèt Filé, Dadju",Molo (feat. Dadju),spotify:track:4ZhuivUPhDFWj9rjImvyYM,2,,,,,,,,,,,
Jul,Sentimental,spotify:track:54doFF1Jc0sppGKQ5s4Ppo,2,,,,,,,,,,,
Nej,Dernière fois,spotify:track:0udfbNVYXI0vJkSPqnHvvY,2,,,,,,,,,,,
Maes,Méchant,spotify:track:45UnsY1gbVUWYM2R5tSilY,2,,,,,,,,,,,
Malto,Je serai le président de tous les Français,spotify:track:4qYBR4KCtaTeOBwQA2wc66,2,,,,,,,,,,,
Ninho,Griot,spotify:track:2JVSCjtcYFSGmGGeXcMQmj,2,,,,,,,,,,,
Ninho,Mode S Plus,spotify:track:0S1KS1pOCs4w63P1BZCcvV,2,,,,,,,,,,,
Ninho,Christopher Wallace,spotify:track:5nbuTlx0BQgr6hKplDg7s1,2,,,,,,,,,,,
RK,VNTR,spotify:track:1QAlMydTjpFzzKLQ8wlaP1,2,,,,,,,,,,,
Jul,Montana,spotify:track:0zKsLwuEGCM5CPFHUELzwF,2,,,,,,,,,,,
Jul,À la vue,spotify:track:7frbyEF6vnEiN1i8eZtsSl,2,,,,,,,,,,,
Kekra,Stratos,spotify:track:4nLv3uEQyPoSrsspYJ0Rbz,2,,,,,,,,,,,
Ziak,Halla,spotify:track:7FQsPOtlNa9iIFasNg6fNv,2,,,,,,,,,,,
"Calema, Dj Youcef",Onde Anda - French Version,spotify:track:6tsEmKHGc6vhegw8mrFhtF,2,,,,,,,,,,,
"Jok'air, Laylow",Tour en ville,spotify:track:7C91MQ7fPYTOKOckh01Cos,2,,,,,,,,,,,
Lana Del Rey,Say Yes To Heaven,spotify:track:6GGtHZgBycCgGBUhZo81xe,2,,,,,,,,,,,
Luv Resval,Beethoven,spotify:track:0ysppsCIXUlWkpiJFMrKAu,2,,,,,,,,,,,
Luv Resval,Céleste,spotify:track:0Ij0UelyN0YsYisAAWenAA,2,,,,,,,,,,,
Luv Resval,BIG Brother,spotify:track:3ZF9DltcZyd0qukw6Lyitz,2,,,,,,,,,,,
Luv Resval,Hyrule,spotify:track:4kbnCo4muQyeA6xiv6c4ue,2,,,,,,,,,,,
"Mig, Maes",Viser la lune,spotify:track:5AuC6zwxyU3vsP71luoLki,2,,,,,,,,,,,
Jul,Faut s'enfuir,spotify:track:4aIJHzvbIB2EbZkuk5trOp,2,,,,,,,,,,,
"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie","Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",spotify:track:5rurggqwwudn9clMdcchxT,2,,,,,,,,,,,
"Kerchak, Alonzo",Salement,spotify:track:5YcUFycFAyWzPs94nnP63O,2,,,,,,,,,,,
"Jul, Obilisa, Medi Meyz",Uwa Ni Lé,spotify:track:0x6ynQ608fmoeQJGpecuh5,2,,,,,,,,,,,
"Jul, DJ Sozé",Mon sucre d'amour,spotify:track:09vKWSAClq45tKjvNhk284,2,,,,,,,,,,,
"Jul, Dabeull",Je m'en fous de tout,spotify:track:23KdRNNDyXKj6nYAPkNwyf,2,,,,,,,,,,,
Jul,Ma gentillesse,spotify:track:1nwaAaAznAoasjCT8WCOiV,2,,,,,,,,,,,
Jul,Opérationnel,spotify:track:5U33NzCA1BHo0OWKdfuUYr,2,,,,,,,,,,,
Ninho,Vinicius,spotify:track:5ulkVxGCyEGYquP9pnpijX,2,,,,,,,,,,,
J9ueve,ON SE PARLE PLUS MAINTENANT,spotify:track:3eHluH7TTjCYboPXZ2ISBx,2,,,,,,,,,,,
Ziak,Cette vie,spotify:track:202TepdaaobgyblTg3pG4H,2,,,,,,,,,,,
"Slkrack, SDM",Vie,spotify:track:6FtjXmSsf4DgteX1iVANUj,2,,,,,,,,,,,
Arctic Monkeys,I Wanna Be Yours,spotify:track:5XeFesFbtLpXzIVDNQP22n,2,,,,,,,,,,,
"Drake, SZA",Slime You Out (feat. SZA),spotify:track:3RaCGXCiiMufRPoexXxGkV,2,,,,,,,,,,,
Ziak,Quatre,spotify:track:4KzeeYU1YMkvp5vh5s7FSu,2,,,,,,,,,,,
Véronique Sanson,Chanson sur ma drôle de vie - Remasterisé en 2008,spotify:track:4lJKn6cDD3vpZrcg6oVTr1,2,,,,,,,,,,,
Måneskin,HONEY (ARE U COMING?),spotify:track:5UHHuxxYFnuE5KBbpl4Hzu,2,,,,,,,,,,,
Doja Cat,Agora Hills,spotify:track:5PyDJG7SQRgWXefgexqIge,2,,,,,,,,,,,
PLK,Problèmes,spotify:track:6lZbLMHu98qpkOY0t3efUK,2,,,,,,,,,,,
Dadju,Oublie-le,spotify:track:1XPGoMhSvUIrv7zKG5Vi3y,2,,,,,,,,,,,
"Travis Scott, Westside Gunn",LOST FOREVER (feat. Westside Gunn),spotify:track:7EiUtdeoWcKqLi5ELZCjYf,2,,,,,,,,,,,
PLK,Un peu de haine,spotify:track:5yYfCoMrhcuxMP9CAmA2rU,2,,,,,,,,,,,
"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),spotify:track:01qFKNWq73UfEslI0GvumE,2,,,,,,,,,,,
"Ikaz Boi, La Fève",J'SAVAIS,spotify:track:7k8GjeucatfR7StRbLpjlm,2,,,,,,,,,,,
Niaks,Perm,spotify:track:1Pl1mEiHESxkpQGIMACiyf,2,,,,,,,,,,,
Leto,Préjudice,spotify:track:4QNPtD5yF7sTwoE92n2sSg,2,,,,,,,,,,,
"Dadju, Zola",La guitare suit la mélo,spotify:track:6xZSIQTjYbrV1Pg7CZao1m,2,,,,,,,,,,,
"Ikaz Boi, Tiakola",BALLE DANS LE COEUR,spotify:track:42koItqq5r5ZoXj8TTt36D,2,,,,,,,,,,,
Bruno Mars,Locked out of Heaven,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,2,,,,,,,,,,,
Olivia Rodrigo,get him back!,spotify:track:2gyxAWHebV7xPYVxqoi86f,2,,,,,,,,,,,
Miley Cyrus,Used To Be Young,spotify:track:41WQUSINanQHfhfKpFDsms,2,,,,,,,,,,,
"Burna Boy, Dave",Cheat On Me (feat. Dave),spotify:track:3FyxwVvc9JqmVl5IVDPaNU,2,,,,,,,,,,,
"Travis Scott, Kid Cudi",LOOOVE (feat. Kid Cudi),spotify:track:0a4SMs889NwP8oWI7Vemle,2,,,,,,,,,,,
"Travis Scott, Yung Lean, Dave Chappelle",PARASAIL (feat. Yung Lean & Dave Chappelle),spotify:track:2Q0aElTZQtEUsoiaQfizu6,2,,,,,,,,,,,
"Travis Scott, Young Thug",SKITZO (feat. Young Thug),spotify:track:0bkV1iQHSxBaksUqgEkcbc,2,,,,,,,,,,,
"Travis Scott, James Blake, 21 Savage",TIL FURTHER NOTICE (feat. James Blake & 21 Savage),spotify:track:76gcXhY3Zv6wW0BTe9nHJo,2,,,,,,,,,,,
"Travis Scott, Rob49, 21 Savage",TOPIA TWINS (feat. Rob49 & 21 Savage),spotify:track:0lodMO0qK83vfPiiD7FMEt,2,,,,,,,,,,,
"Travis Scott, The Weeknd, Swae Lee",CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),spotify:track:4GL9GMX9t7Qkprvf1YighZ,2,,,,,,,,,,,
Travis Scott,GOD'S COUNTRY,spotify:track:04WxWo7XeVyx22xEsrWRUb,2,,,,,,,,,,,
"Travis Scott, Beyoncé",DELRESTO (ECHOES) (feat. Beyoncé),spotify:track:0OEe83mMZ5kaNw5uZQ7ilG,2,,,,,,,,,,,
Travis Scott,SIRENS,spotify:track:7LSpFCvRZZot2AlmkUzy9k,2,,,,,,,,,,,
"Travis Scott, Teezo Touchdown",MODERN JAM (feat. Teezo Touchdown),spotify:track:3KCNiDi9Pza6ZD8FggNoaw,2,,,,,,,,,,,
Travis Scott,HYAENA,spotify:track:0hL9gOw6XBWsygEUcVjxEc,2,,,,,,,,,,,
Jul,Ha ha ha,spotify:track:7zOy88Gz28RDcmjuvYvpww,2,,,,,,,,,,,
Creeds,Push Up - Main Edit,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,2,,,,,,,,,,,
"Bebe Rexha, David Guetta",One in a Million,spotify:track:3YfGTvsTAWGC2lgoDOikUz,2,,,,,,,,,,,
Gnarls Barkley,Crazy,spotify:track:1vxw6aYJls2oq3gW0DujAo,2,,,,,,,,,,,
Luv Resval,Jeune Vador,spotify:track:6Po5MtD9qIhRNGtzqRV9Qt,2,,,,,,,,,,,
Naps,Ma belleuh,spotify:track:0mxeZGN3FVNAsRSAdnsosL,2,,,,,,,,,,,
Naps,Le fruit de mon époque,spotify:track:1UvV64YR5Bj9gUnRFW0YeT,2,,,,,,,,,,,
Ziak,Le crime parfait,spotify:track:5L00AR9P5b2iaizne5PVUS,2,,,,,,,,,,,
Ziak,Rappel des faits,spotify:track:0eiApuQ2ivSUhinzgHYw49,2,,,,,,,,,,,
Ziak,Pourquoi,spotify:track:4Y9cgS6CivD8D0WLWFoPn2,2,,,,,,,,,,,
Ziak,La plage,spotify:track:1KeTZ0u65Y5XF05d5z426p,2,,,,,,,,,,,
"Landy, Ronisia",Mental,spotify:track:5k2V0K1UfxCYAw4WoVil4s,2,,,,,,,,,,,
"Landy, Leto, Rsko",Chaque jour,spotify:track:6FUaG4NtiSnPibgHduxC6d,2,,,,,,,,,,,
Ziak,Désolé,spotify:track:5rg7mStkBrOW5yaZA2ZImb,2,,,,,,,,,,,
Ziak,Mauvais jour,spotify:track:5QkHql3cQ6lREhvbi1Kq2k,2,,,,,,,,,,,
Ziak,Seinen,spotify:track:7MPlnOcUE5OeVZdIcugUZt,2,,,,,,,,,,,
Jul,Keyser Söze,spotify:track:7vbvKKhQvQBLqmeFNWcDey,2,,,,,,,,,,,
Ziak,Op Ganté,spotify:track:5Xbgcv7Go9CbrhtQHdaYGp,2,,,,,,,,,,,
Ziak,Démonstration,spotify:track:1KGnU9EowxHQxmQJzGGpDv,2,,,,,,,,,,,
Jul,Bobo au corazon,spotify:track:1RzYbdi195H1EBBNi288u7,2,,,,,,,,,,,
Kaaris,Zoo,spotify:track:3BaGyruhFKKP6f8e2koRri,2,,,,,,,,,,,
RK,Lola - Version acoustique,spotify:track:1O24bvBF0RFdZMn5qTk8bs,2,,,,,,,,,,,
Gambi,ILS ONT PÉTÉ,spotify:track:0CitnMiir1iHir200qSW1P,2,,,,,,,,,,,
Djadja & Dinaz,Everyday,spotify:track:5nsudmQITqpqLEhVHRbw6X,2,,,,,,,,,,,
Ziak,Pour une fois,spotify:track:31XAmcGjyAjxwFqsBtZqFG,2,,,,,,,,,,,
"Niro, Tayc",Parti de rien (feat. Tayc),spotify:track:2OLDHbZNyVjslwlx7afzJq,2,,,,,,,,,,,
"Niro, Alpha Wann",50 euros (feat. Alpha Wann),spotify:track:5Eluh0SRnZMiYtlAEotyhG,2,,,,,,,,,,,
Leto,PSO BOP,spotify:track:3baDxVQRIRuhMTMb6nKJbf,2,,,,,,,,,,,
Kekra,Nuit et jour,spotify:track:3HxkByEQ60dqCKB3quLom8,2,,,,,,,,,,,
Kekra,Vibe & Sun,spotify:track:5v5b4rhNEQMd4p3gRmPgtQ,2,,,,,,,,,,,
Kekra,Nuages,spotify:track:4Dak9h5G9G2zY7dH915umc,2,,,,,,,,,,,
Aya Nakamura,Beleck,spotify:track:5bf3qVyRtIpk4Ym3JHalWk,2,,,,,,,,,,,
"Kekra, Zamdane",J'arrête,spotify:track:4DBqYAG3eXWFulEs7FR8WN,2,,,,,,,,,,,
Kekra,Iverson,spotify:track:3MnLMvIlc1wJqKtp6HxOwX,2,,,,,,,,,,,
YG Pablo,Jodeci,spotify:track:2bPfarWfGqXRr3JWg5Olv0,2,,,,,,,,,,,
"KAROL G, Ovy On The Drums",CAIRO,spotify:track:6WbAhuwE6fCOriBu5786X1,2,,,,,,,,,,,
"Kodes, Green Montana",N.I.A (feat. Green Montana),spotify:track:503iX2ujLrgRc09KoBCzV2,2,,,,,,,,,,,
"Lujipeka, So La Lune",Lala (feat. So La Lune),spotify:track:7rpLbfcLsJIe6vlsRniXTo,2,,,,,,,,,,,
"SLK, Kerchak",Vie de Bandit,spotify:track:2LzVTA4TvwJ1W1H1bdiA79,2,,,,,,,,,,,
Lady Gaga,Poker Face,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,2,,,,,,,,,,,
"Rihanna, JAY-Z",Umbrella,spotify:track:2yPoXCs7BSIUrucMdK5PzV,2,,,,,,,,,,,
DTF,Paraît-il,spotify:track:5VJerGXFJYqUsV63tvUYlb,2,,,,,,,,,,,
Niro,Jamais de nous,spotify:track:3ujfC75PQpg3DI5bpJXYoS,2,,,,,,,,,,,
Djadja & Dinaz,Le métier,spotify:track:3ipAYgF0kfcdPrebbd6uCt,2,,,,,,,,,,,
"SenSey', Joé Dwèt Filé",Honey Damoiseau,spotify:track:2d9sh26IEyYOGWGPp3HdXB,2,,,,,,,,,,,
Green Montana,92i MAYBACH,spotify:track:24EO9OXmL4J02RAlabjxgS,2,,,,,,,,,,,
"Bramsito, RK",CV (feat. RK),spotify:track:7cS0iYSpeBa0qxLsXMELC4,2,,,,,,,,,,,
Maes,Le Moine,spotify:track:3mXiiDURmE5ieq3P6os0AT,2,,,,,,,,,,,
"Zola, Ateyaba",FINISH HIM (feat. Ateyaba),spotify:track:47n3zwbwdZkf8Jch6r8CmJ,2,,,,,,,,,,,
Zola,LA LUMIÈRE,spotify:track:3Bc9vObMRjShmk339aD5JA,2,,,,,,,,,,,
Zola,GORGÉE POUR LES MORTS,spotify:track:0iGn8hkjQrEW2Mwb4oV9dk,2,,,,,,,,,,,
Lomepal,Yeux disent,spotify:track:0RsI4r9abN1pSFJro36Hon,2,,,,,,,,,,,
JISOO,FLOWER,spotify:track:69CrOS7vEHIrhC2ILyEi0s,2,,,,,,,,,,,
"Luther, LUCASV",inaudible,spotify:track:7gP9UnMj0omYFxrUufRPJ7,2,,,,,,,,,,,
"Luther, amne",uet,spotify:track:2tUfesk6jwISYkygWV9481,2,,,,,,,,,,,
Djadja & Dinaz,Envahir,spotify:track:0L7UbnUoxbr6JhbcvB0wsU,2,,,,,,,,,,,
"Benjamin Epps, Josman",très tard le soir (feat. Josman),spotify:track:6eS9MESvWbhLv2zvv4Zc7T,2,,,,,,,,,,,
Drake,Search & Rescue,spotify:track:7aRCf5cLOFN1U7kvtChY1G,2,,,,,,,,,,,
Mister V,Bootleg,spotify:track:21bPnt9C4Dw7xj8UUUXZp1,2,,,,,,,,,,,
Gambino La MG,La calle,spotify:track:40eSo9XDUx0Ks0h7UMLL41,2,,,,,,,,,,,
"USKY, SDM",Rétina,spotify:track:46dOsqKgsS8XNKAy0Ttno2,2,,,,,,,,,,,
"Naps, Imen Es",Dua Lipa,spotify:track:3eGoesLSmoacFL3ri6klkM,2,,,,,,,,,,,
Mae Stephens,If We Ever Broke Up,spotify:track:6maTPqynTmrkWIralgGaoP,2,,,,,,,,,,,
Maes,Frank Lucas,spotify:track:70IdN2Bm2IXU7xReA44AOD,2,,,,,,,,,,,
Maes,Quand T’es Là,spotify:track:5ZDWCmJWZIGeNQfXmXbD9z,2,,,,,,,,,,,
Maes,Araï,spotify:track:7rIt7p95T9y9ndjip9F83X,2,,,,,,,,,,,
