Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Guilherme & Benuto,3 Batidas - Ao Vivo,spotify:track:1uryupl9hqVZYurJwH4G9k,67.0,0.611,0.552,0.709,0.0,8.0,0.763,-5.435,1.0,0.129,117.581,0.527,2019-08-16
"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),spotify:track:0hVXuCcriWRGvwMV1r5Yn9,67.0,0.0902,0.798,0.676,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,0.843,2019-07-12
Matuê,777-666,spotify:track:3sGcETRMuAgcPgjDpIkgMn,67.0,0.0534,0.544,0.802,0.0,10.0,0.139,-4.534,0.0,0.326,179.924,0.322,2020-09-10
Matheus & Kauan,Gatilho - Ao Vivo,spotify:track:42nZBOwXNdO24Ml032bLBS,67.0,0.0302,0.48,0.93,0.0,2.0,0.689,-4.441,1.0,0.143,160.063,0.641,2022-03-18
"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),spotify:track:26WpOBpHiIMoBuMEIwtOCH,66.0,0.539,0.621,0.7,0.0,8.0,0.152,-5.502,1.0,0.247,149.902,0.704,2019-03-04
Hugo & Guilherme,Coração Na Cama - Ao Vivo,spotify:track:7vCvUJyjMxRkPeo19nxmuk,66.0,0.663,0.764,0.794,0.0,8.0,0.34,-4.096,1.0,0.0589,110.013,0.721,2021-04-30
Zé Neto & Cristiano,Melhor Ser uma Saudade,spotify:track:5IcPYzR2bkS4W3MabMpi4Z,66.0,0.691,0.687,0.589,0.0,3.0,0.0882,-4.244,1.0,0.0377,109.482,0.594,2022-10-20
Gusttavo Lima,Cem Mil - Ao Vivo,spotify:track:5eMmT4Ava5BGThju0AD8vQ,66.0,0.309,0.901,0.819,0.0,0.0,0.701,-1.874,1.0,0.051,129.935,0.924,2018-10-26
Henrique & Juliano,Seu Perfil - Ao Vivo,spotify:track:4GOs8fPjp4M9CBHanTMwsQ,66.0,0.564,0.648,0.755,0.0,7.0,0.62,-3.465,1.0,0.0707,105.658,0.778,2022-02-17
"Avine Vinny, Matheus & Kauan",Maturidade (feat. Matheus & Kauan),spotify:track:64ePZsgVWO1zRVpHxY2VYC,66.0,0.543,0.603,0.865,0.0,7.0,0.704,-3.866,0.0,0.0516,148.019,0.759,2019-04-26
Matuê,Quer Voar,spotify:track:7aZusA4cWXz3Wv9e9uhavz,66.0,0.138,0.806,0.595,0.0,8.0,0.0882,-6.166,0.0,0.246,82.492,0.677,2021-08-11
"Marília Mendonça, Leo Santana, Didá Banda Feminina",Apaixonadinha - Ao Vivo,spotify:track:0rUL7vUZmCKxB0gS83W3aM,66.0,0.216,0.663,0.771,0.0,0.0,0.713,-4.665,1.0,0.206,166.026,0.778,2019-05-17
"Paulo e Nathan, Hugo & Guilherme",Acabei de Terminar - Ao Vivo,spotify:track:0BWEkqsmPe3qOzrRVztHU3,66.0,0.336,0.66,0.823,0.0,1.0,0.687,-4.519,0.0,0.138,142.797,0.62,2022-09-15
Wesley Safadão,Eu Já Tava Bem - Ao Vivo,spotify:track:5FNdfRpHs4u5vto9YdY3ft,66.0,0.291,0.632,0.857,3.51e-05,4.0,0.432,-7.441,0.0,0.0397,74.994,0.908,2022-01-07
"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,spotify:track:4gDvg62vG96w0qJaF6wzcd,65.0,0.724,0.542,0.876,0.0,6.0,0.925,-3.378,1.0,0.0972,118.777,0.634,2019-03-22
Hungria Hip Hop,Um Pedido,spotify:track:3CgZi8DMUftJHK6WL2gKc1,65.0,0.327,0.836,0.544,0.0,5.0,0.135,-7.329,0.0,0.0592,140.027,0.322,2019-06-07
Vitão,Café,spotify:track:6i9ToXS6CAfjpp8veBklg1,65.0,0.0537,0.776,0.5,0.0,11.0,0.344,-4.788,1.0,0.0979,92.027,0.491,2019-03-08
