Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Mora, Bad Bunny, Sech",Volando - Remix,spotify:track:0G2zPzWqVjR68iNPmx2TBe,88.0,0.207,0.659,0.688,0.0,6.0,0.113,-4.649,1.0,0.0673,153.979,0.632,2021-07-08
"Rauw Alejandro, Farruko",Fantasias,spotify:track:6mAN61JH0dzyZpWslS11jy,88.0,0.143,0.879,0.703,0.0,1.0,0.0569,-4.219,1.0,0.0701,94.004,0.788,2019-08-29
You Salsa,No Te Contaron Mal,spotify:track:0jLNtXSoXNQ09T3zyhBPDl,87.0,0.0188,0.637,0.745,0.0355,7.0,0.133,-8.181,1.0,0.0377,169.917,0.55,2019-01-21
"Anuel AA, Bad Bunny",Hasta Que Dios Diga,spotify:track:06s3QtMJVXw1AJX3UfvZG1,86.0,0.464,0.691,0.765,3.29e-06,8.0,0.203,-4.727,1.0,0.111,174.021,0.855,2020-05-29
Danna Paola,Mala Fama,spotify:track:2D9itdl85AQVNpTfrxvUGj,86.0,0.182,0.765,0.574,1.04e-05,6.0,0.0567,-4.36,0.0,0.0926,176.001,0.815,2020-02-07
"Becky G, KAROL G",MAMIII,spotify:track:7FlQk2gJ6TBrHHiidvdR2O,86.0,0.0845,0.836,0.703,0.0,4.0,0.138,-3.554,0.0,0.0657,94.048,0.902,2022-05-13
"Myke Towers, Farruko, Arcángel, Sech, Zion",Si Se Da - Remix,spotify:track:6K5BsR04ijf3FHNzjbaagD,86.0,0.441,0.817,0.672,0.0,11.0,0.13,-5.612,0.0,0.299,93.999,0.774,2019-08-02
KURT,La Mujer Perfecta,spotify:track:5XR1WyZ0uOSHRNhP85QxT4,85.0,0.223,0.824,0.496,1.31e-05,9.0,0.115,-9.126,1.0,0.0704,155.072,0.894,2019-05-08
"Piso 21, Christian Nodal",Pa' Olvidarme De Ella,spotify:track:3lR4O0vtkhCAvVEUEWUL0S,85.0,0.259,0.728,0.542,0.0,0.0,0.136,-5.195,1.0,0.0514,90.016,0.637,2021-03-18
Danny Ocean,Fuera del mercado,spotify:track:1UdzJEpgJxtuXAlCOvD4S0,84.0,0.32,0.453,0.673,0.0,8.0,0.131,-5.649,1.0,0.144,92.06,0.266,2022-02-17
"Rauw Alejandro, Camilo",Tattoo - Remix with Camilo,spotify:track:4G3PTss3mU33Tau7t4KbwE,84.0,0.0406,0.721,0.637,0.0,9.0,0.0525,-5.134,1.0,0.286,193.922,0.691,2020-11-13
"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",Que Mas Pues - Remix,spotify:track:7fODjB7BrQTGqh0hogW6XD,84.0,0.121,0.647,0.661,2.27e-06,11.0,0.12,-5.027,1.0,0.2,113.358,0.811,2019-04-19
