Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Anuel AA, Bad Bunny",Hasta Que Dios Diga,spotify:track:06s3QtMJVXw1AJX3UfvZG1,86.0,0.464,0.691,0.765,3.29e-06,8.0,0.203,-4.727,1.0,0.111,174.021,0.855,2020-05-29
Christian Nodal,Ya No Somos Ni Seremos,spotify:track:0UXlu64mDLvfzR8IXMz06J,85.0,0.437,0.588,0.452,0.0,7.0,0.344,-4.75,1.0,0.0268,139.953,0.734,2022-02-18
J Balvin,Rojo,spotify:track:380HmhwTE2NJgawn1NwkXi,85.0,0.193,0.663,0.598,8.02e-05,11.0,0.0856,-4.042,1.0,0.17,172.245,0.4,2020-03-19
Morat,No Se Va,spotify:track:4khWEpnaijN0G1x019Uzdr,85.0,0.117,0.734,0.685,0.0,0.0,0.109,-5.37,1.0,0.0453,92.042,0.754,2018-10-25
Koffee,Toast,spotify:track:7sd72KZS8D59g5NmhxyHpJ,85.0,0.0342,0.906,0.638,1.7e-05,10.0,0.0725,-7.917,0.0,0.256,99.959,0.789,2019-03-14
Piso 21,Puntos Suspensivos,spotify:track:04cd1MHVq1D8v1nuTZoCdv,85.0,0.175,0.823,0.731,0.0,11.0,0.131,-3.399,0.0,0.103,152.024,0.952,2018-05-11
"Los Ángeles Azules, Belinda, Lalo Ebratt, Horacio Palencia",Amor a Primera Vista,spotify:track:5Myb8S90Wg0yLec5kmrIGJ,85.0,0.228,0.678,0.821,4.79e-05,0.0,0.147,-6.017,1.0,0.0672,170.164,0.96,2020-08-28
Manuel Turizo,Sola,spotify:track:0KHhNlHN5lWn7q332PiPys,84.0,0.483,0.704,0.706,0.0,11.0,0.0965,-5.233,0.0,0.111,92.965,0.856,2019-08-23
Don Omar,Dile,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,84.0,0.184,0.817,0.714,0.000132,4.0,0.042,-7.501,0.0,0.141,94.001,0.714,2003-01-01
"Ryan Castro, Feid",Monastery,spotify:track:1JpzJfxjHGFUyTHXLZidok,84.0,0.104,0.811,0.5,0.0,5.0,0.372,-6.717,0.0,0.0976,178.017,0.789,2021-11-12
"J Balvin, Bad Bunny, Marciano Cantero",UN PESO,spotify:track:7hynhxDoDpgMIV12JuVtNa,84.0,0.125,0.627,0.675,0.0,5.0,0.0784,-7.125,0.0,0.213,79.31,0.961,2019-06-28
"Sech, Darell",Otro Trago,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,84.0,0.136,0.746,0.7,0.000159,0.0,0.11,-4.669,1.0,0.341,176.044,0.619,2019-04-19
Bad Bunny,120,spotify:track:3KJ3opyV29269SXkPrc19l,84.0,0.451,0.636,0.656,7.97e-06,2.0,0.287,-5.542,0.0,0.0676,171.918,0.439,2020-11-27
Sam Smith,I'm Not The Only One,spotify:track:5QM0SsyzmBM0pbFY52Xj1X,83.0,0.529,0.677,0.485,2.04e-05,5.0,0.0766,-5.795,1.0,0.0361,82.001,0.493,2014-01-01
Harry Styles,Adore You,spotify:track:3jjujdWJ72nww5eGnfs2E7,83.0,0.0237,0.676,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,0.569,2019-12-13
"Alex Rose, Rafa Pabön",Jangueo,spotify:track:1bRpSCFv6P2OUhciByeRYR,83.0,0.253,0.861,0.678,2.42e-05,8.0,0.106,-4.157,0.0,0.0536,103.994,0.723,2019-11-08
