Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Boomdabash, Alessandra Amoroso",Karaoke,spotify:track:0188AG0rjqVWbYhDPd8rgr,67,0.289,0.929,0.625,1.2e-06,1.0,0.386,-5.728,1.0,0.14,122.03,0.578,2020-12-10
"SAINt JHN, Imanbek",Roses - Imanbek Remix,spotify:track:0zLCBJZSiELJf02ucPP9wb,67,0.0143,0.769,0.719,0.00777,8.0,0.359,-5.472,1.0,0.0474,121.955,0.863,2020-11-20
Bad Bunny,Tití Me Preguntó,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,66,0.0993,0.65,0.715,0.000291,5.0,0.126,-5.198,0.0,0.253,106.672,0.187,2022-05-06
thasup,fuck 3x,spotify:track:5YxP1CkunbhUQVvctFOHa7,66,0.0698,0.655,0.814,0.0,5.0,0.107,-5.472,0.0,0.0823,180.082,0.69,2019-11-15
Cesare Cremonini,La Nuova Stella Di Broadway,spotify:track:3qtuOAI0YyfoBM1s7Tvm46,66,0.657,0.473,0.566,3.49e-05,2.0,0.0908,-7.984,1.0,0.0342,139.879,0.296,2012-01-01
"AVA, Medy, VillaBanks",TÊTE (feat. Medy & VillaBanks),spotify:track:14XAuSrVFla2uyMiYVwQtq,66,0.0153,0.588,0.744,0.0,1.0,0.0743,-3.927,0.0,0.324,130.066,0.55,2022-07-01
"Massimo Pericolo, Crookers, Nic Sarno",Amici,spotify:track:7aVX95NjONZszSeb8vJZF3,66,0.395,0.618,0.715,0.0,1.0,0.137,-4.966,1.0,0.254,140.355,0.457,2019-04-12
"Guè, Frah Quintale",2% (feat. Frah Quintale),spotify:track:5ODlTG5qxhCsC05E36Rv25,66,0.237,0.754,0.602,0.0,10.0,0.151,-6.785,0.0,0.428,82.043,0.587,2018-11-29
"Elodie, Marracash",Margarita (con Marracash),spotify:track:6KfwIpX0Xo0lelmuUOnyZV,66,0.104,0.816,0.782,0.0,11.0,0.0526,-5.283,0.0,0.0929,95.981,0.798,2020-05-12
Irama,Nera,spotify:track:6Lc0La3OwOmAouQjbID4uX,66,0.136,0.767,0.819,0.0,0.0,0.165,-5.114,1.0,0.105,133.997,0.799,2018-06-01
Fred De Palma,Extasi,spotify:track:6ojrj2NSj3EkMm05yiuaMG,66,0.0508,0.859,0.776,1.07e-06,0.0,0.0263,-4.028,1.0,0.0749,130.008,0.222,2022-06-17
"Kaleb Di Masi, Sfera Ebbasta, Rvfv, Omar Varela",Hace Calor - Remix,spotify:track:3h043RAJ7tKaG1HDFeet6w,65,0.367,0.889,0.618,0.00438,5.0,0.105,-5.124,0.0,0.0627,130.021,0.444,2022-06-09
Tommaso Paradiso,Non Avere Paura,spotify:track:1qMx707PFdFXdwLvcUTNz3,65,0.428,0.568,0.678,0.0,0.0,0.107,-6.185,1.0,0.0366,104.992,0.241,2019-09-25
"Neima Ezza, Rondodasosa",LEI (feat. Rondodasosa),spotify:track:298vG7EUMAUWmvapd4PHL8,65,0.129,0.492,0.516,4.97e-06,11.0,0.0888,-4.083,0.0,0.0976,100.042,0.174,2022-07-01
BLANCO,Ladro Di Fiori,spotify:track:18E4wq8is4m6wL8HxrEaQ9,65,0.37,0.596,0.763,0.0,1.0,0.483,-5.367,0.0,0.0703,96.189,0.606,2021-09-09
Shade,La hit dell'estate,spotify:track:443cnFF139Ql85enXOTWEu,65,0.271,0.758,0.834,0.0,6.0,0.0942,-4.86,0.0,0.0997,119.963,0.638,2019-06-18
"Joel Corry, MNEK",Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,65,0.168,0.734,0.874,1.14e-05,8.0,0.0489,-3.158,1.0,0.0662,122.953,0.905,2020-07-03
Måneskin,ZITTI E BUONI,spotify:track:776AftMmFFAWUIEAb3lHhw,65,0.00138,0.625,0.939,0.0,4.0,0.424,-3.115,0.0,0.0669,102.999,0.644,2021-03-19
"Capo Plaza, Sfera Ebbasta, DrefGold",Tesla (feat. Sfera Ebbasta & DrefGold),spotify:track:093RgZ7RXHZwIrxZhZYX4Q,65,0.316,0.854,0.626,0.0,11.0,0.0961,-5.14,1.0,0.0618,140.05,0.377,2018-04-20
Mr.Rain,Fiori di Chernobyl,spotify:track:4Gh924DaL7ydxltm2cfoOT,65,0.327,0.469,0.619,0.0,0.0,0.188,-9.114,1.0,0.116,79.513,0.313,2021-02-12
"thasup, Lazza, Sfera Ebbasta",s!r! (feat. Lazza & Sfera Ebbasta),spotify:track:5Hjy8lyZ4h99OjrW8jzPQ8,64,0.387,0.675,0.739,0.0,6.0,0.177,-4.603,0.0,0.0524,149.959,0.338,2022-09-30
"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",spotify:track:2tTmW7RDtMQtBk7m2rYeSw,63,0.0125,0.621,0.782,0.033,2.0,0.23,-5.548,1.0,0.044,128.033,0.55,2022-07-06
"Fedez, Achille Lauro, Orietta Berti",MILLE – feat. Orietta Berti,spotify:track:4hTBXJ9U58d52aEkZucnx7,63,0.016,0.527,0.764,0.0,2.0,0.0273,-4.297,1.0,0.322,184.339,0.829,2021-11-26
"Lazza, Geolier",NESSUNO (feat. Geolier),spotify:track:0HdrGJfHWYG5A0cNhiMDG4,62,0.0477,0.609,0.652,0.0,11.0,0.125,-4.925,0.0,0.258,134.595,0.129,2022-04-07
"Achille Lauro, Gow Tribe, Frenetik&Orang3","Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)",spotify:track:5i12eplaUT5pPE5iC6B2FZ,62,0.00391,0.573,0.886,0.000447,2.0,0.152,-4.322,1.0,0.054,159.975,0.487,2020-09-25
"VillaBanks, Linch, Reizon, Capo Plaza",Pasticche (feat. Capo Plaza),spotify:track:7KnC2wSD0I5Fju3A7qCFX8,62,0.0153,0.725,0.781,9.66e-06,8.0,0.0686,-7.035,0.0,0.0611,130.986,0.397,2020-09-29
