Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Vance Joy,Riptide,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,66.0,0.431,0.484,0.731,0.0,1.0,0.151,-6.694,1.0,0.0379,101.654,0.51,2014-09-08
Smith & Thell,Hotel Walls,spotify:track:7MUUzpdrSa8UUEpyS1dGUq,66.0,0.0108,0.525,0.687,1.84e-06,11.0,0.0885,-9.029,1.0,0.0448,141.84,0.307,2019-07-19
"Einár, ADAAM",DANSA,spotify:track:63IaMjanvXp9c3f0Y7OImT,65.0,0.187,0.739,0.776,2.37e-06,1.0,0.0718,-6.318,1.0,0.181,96.048,0.774,2021-09-24
The Weeknd,Save Your Tears,spotify:track:5QO79kh1waicV47BqGRL3g,65.0,0.0212,0.68,0.826,1.24e-05,0.0,0.543,-5.487,1.0,0.0309,118.051,0.644,2020-03-20
Den svenska björnstammen,Vart jag mig i världen vänder,spotify:track:7nLMZKhfkFZLr9rz4VyOpF,65.0,0.0973,0.783,0.596,0.0,9.0,0.0512,-7.392,1.0,0.0606,127.908,0.132,2012-01-01
"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),spotify:track:0hVXuCcriWRGvwMV1r5Yn9,64.0,0.0902,0.798,0.676,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,0.843,2019-07-12
"AKI, Kapten Röd",När solen går ner,spotify:track:68GdZAAowWDac3SkdNWOwo,64.0,0.1,0.81,0.776,0.0,1.0,0.0902,-5.626,1.0,0.188,91.98,0.769,2012-01-01
Farruko,Pepas,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,64.0,0.00776,0.762,0.766,6.98e-05,7.0,0.128,-3.955,1.0,0.0343,130.001,0.442,2021-10-01
"De Vet Du, Bolaget",SUPA,spotify:track:4gORd3Ws62ueWU2tQ2Fe16,63.0,0.0327,0.712,0.655,6.19e-06,6.0,0.0832,-8.939,0.0,0.0573,161.926,0.52,2022-05-25
Hooja,Donkey Kong,spotify:track:0QfxhyX9dky9Zgfr2xhNzR,63.0,0.0395,0.911,0.6,0.0557,0.0,0.178,-9.232,1.0,0.0945,120.026,0.436,2021-01-29
"Victor Leksell, Einár",Din låt,spotify:track:3xPsqMJQNM14OrawTBiK4G,63.0,0.191,0.833,0.507,0.0,7.0,0.0854,-6.95,1.0,0.0413,111.031,0.483,2022-07-22
"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,63.0,0.866,0.464,0.473,0.0,1.0,0.109,-10.086,1.0,0.129,75.801,0.604,2019-10-17
LOAM,MEDVETSLÖS,spotify:track:5KZ9BpVURYDoUNp04DBte6,63.0,0.78,0.918,0.39,0.0,11.0,0.358,-13.863,1.0,0.281,130.025,0.837,2022-04-29
Benjamin Ingrosso,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,spotify:track:1I7arMzqZe0nxd9TfkG0Dt,63.0,0.0106,0.649,0.718,0.000198,8.0,0.117,-7.101,0.0,0.0506,112.049,0.715,2019-03-15
The Neighbourhood,Sweater Weather,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,63.0,0.0495,0.612,0.807,0.0177,10.0,0.101,-2.81,1.0,0.0336,124.053,0.398,2013-04-19
"LOAM, ADAAM",FAKKA UR,spotify:track:2NnO7FJonRjGvAjm3LwKvl,63.0,0.302,0.94,0.439,0.0,7.0,0.125,-11.171,1.0,0.516,123.041,0.722,2022-04-29
"JUNG, Clara Mae",Let Him Go,spotify:track:1cXLNDNwUjFB81anhcsDgo,62.0,0.5,0.692,0.251,0.0,6.0,0.0996,-7.858,1.0,0.034,96.551,0.339,2020-01-03
Tjuvjakt,Tandtråd,spotify:track:1K2a8QcaPTDTZ1e4M0s8gQ,62.0,0.148,0.744,0.857,0.0,11.0,0.0897,-5.315,0.0,0.233,137.809,0.843,2013-01-25
