Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Nico Santos, Topic",Like I Love You,spotify:track:7hr6WRm7HUlVdkfnhSTm0G,61,0.115,0.727,0.877,9.49e-06,9.0,0.316,-2.411,0.0,0.0414,126.056,0.699,2020-05-08
Taio Cruz,Dynamite,spotify:track:2CEgGE6aESpnmtfiZwYlbV,61,0.00379,0.751,0.783,0.0,4.0,0.036,-3.724,1.0,0.0859,119.975,0.816,2010-01-01
"Miksu / Macloud, Bausa, Selmon, reezy",Lonely,spotify:track:2PXsEQHgJxizSDNO4MOM7i,61,0.416,0.931,0.45,0.00119,9.0,0.0953,-7.598,0.0,0.184,98.004,0.966,2021-04-23
Elley Duhé,MIDDLE OF THE NIGHT,spotify:track:58HvfVOeJY7lUuCqF0m3ly,61,0.0228,0.41,0.611,0.0,4.0,0.116,-8.271,0.0,0.0467,185.727,0.0899,2020-01-10
"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,61,0.0221,0.741,0.691,0.0,10.0,0.0476,-7.395,0.0,0.0672,150.087,0.892,2021-09-17
"ATB, Topic, A7S",Your Love (9PM),spotify:track:5YaskwnGDZFDRipaqzbwQx,60,0.194,0.669,0.784,6.28e-06,7.0,0.115,-5.603,1.0,0.112,125.993,0.517,2021-01-15
Nina Chuba,Wildberry Lillet,spotify:track:6LBmaJYwbLHfQwIreMCLlw,60,0.0642,0.892,0.503,0.0,6.0,0.102,-7.086,0.0,0.178,139.928,0.615,2023-02-24
"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,60,0.234,0.767,0.481,0.0,0.0,0.269,-8.52,0.0,0.0803,150.076,0.761,2020-06-11
"Nathan Evans, 220 KID",Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,spotify:track:3iw6V4LH7yPj1ESORX9RIN,60,0.0441,0.722,0.893,0.000937,0.0,0.0673,-3.255,0.0,0.0475,119.932,0.439,2021-01-21
"Don Omar, Lucenzo",Danza Kuduro,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,59,0.0846,0.4,0.915,0.0,0.0,0.0503,-4.89,1.0,0.28,88.917,0.878,2010-01-01
Leony,Remedy,spotify:track:5C3J3C5nzBclrE8xuW5UQ7,59,0.0566,0.554,0.739,0.0,0.0,0.121,-3.473,1.0,0.144,172.149,0.4,2022-01-14
Måneskin,Beggin',spotify:track:3Wrjm47oTz2sjIgck11l5e,59,0.127,0.714,0.8,0.0,11.0,0.359,-4.808,0.0,0.0504,134.002,0.589,2017-12-08
"MEDUZA, Goodboys",Piece Of Your Heart,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,59,0.0404,0.677,0.744,0.00016,10.0,0.074,-6.806,0.0,0.0295,124.08,0.631,2019-02-01
Apache 207,Fame,spotify:track:0QjjaCaXE45mvhCnV3C0TA,58,0.185,0.813,0.659,0.0,1.0,0.0981,-7.993,0.0,0.0967,129.965,0.507,2020-07-31
FOURTY,WEISSER RAUCH,spotify:track:6bRR9tU3WUBsC4aywSgHEO,58,0.0623,0.633,0.781,9.01e-05,6.0,0.124,-5.778,0.0,0.126,127.751,0.749,2020-06-04
"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,58,0.533,0.755,0.522,0.0,2.0,0.0685,-4.368,1.0,0.0575,89.96,0.925,2019-09-06
"David Guetta, Bebe Rexha",I'm Good (Blue),spotify:track:4uUG5RXrOk84mYEfFvj3cK,58,0.00383,0.561,0.965,7.07e-06,7.0,0.371,-3.673,0.0,0.0343,128.04,0.304,2022-08-26
Lil Nas X,MONTERO (Call Me By Your Name),spotify:track:1SC5rEoYDGUK4NfG82494W,58,0.293,0.593,0.503,0.0,8.0,0.405,-6.725,0.0,0.22,178.781,0.71,2021-09-17
Luciano,SUVs,spotify:track:5E2JcyolDstvqZ0PNpT3pS,58,0.34,0.813,0.261,0.0,1.0,0.0932,-8.788,1.0,0.378,139.993,0.62,2022-09-29
HBz,King Kong,spotify:track:7GIlBNE6pZRfoRfo4oL7f0,58,0.0702,0.703,0.86,0.00255,0.0,0.135,-5.685,1.0,0.284,144.016,0.45,2021-05-21
"SDP, Capital Bra",Viva la Dealer,spotify:track:2vuFdbSOLje3khV4rLSEpm,58,0.166,0.795,0.806,0.0,0.0,0.117,-4.516,1.0,0.138,96.032,0.652,2019-03-01
Sido,Mit Dir,spotify:track:3gengEn3je6KGekvgNnHxA,58,0.276,0.825,0.438,4.48e-05,8.0,0.119,-7.667,0.0,0.264,114.017,0.544,2022-12-08
"Miksu / Macloud, makko",Nachts wach (Lila Wolken Bootleg),spotify:track:5qEGAHerczFt3HmL9lhh4j,58,0.165,0.667,0.849,4.8e-05,10.0,0.107,-4.4,0.0,0.124,155.002,0.752,2022-08-26
Culcha Candela,Monsta,spotify:track:3RM5RpRDDdST1njqOMG141,58,0.179,0.843,0.8,0.0,1.0,0.118,-4.061,1.0,0.0336,133.026,0.961,2009-08-28
"RAF Camora, Luciano",2CB,spotify:track:0FKw2vfEDxDuRisr4kU8Ok,58,0.456,0.82,0.725,0.457,10.0,0.114,-6.449,0.0,0.208,125.049,0.364,2021-10-01
HVME,Goosebumps,spotify:track:20McUFi8KCIVdNDLrkTDuZ,58,0.325,0.767,0.659,0.0,1.0,0.13,-7.429,1.0,0.0444,124.946,0.439,2020-06-12
"Rema, Selena Gomez",Calm Down (with Selena Gomez),spotify:track:1s7oOCT8vauUh01PbJD6ps,57,0.429,0.799,0.802,0.00128,11.0,0.171,-5.196,1.0,0.0371,107.008,0.811,2023-04-27
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,57,0.0392,0.759,0.548,0.0,9.0,0.0828,-6.049,0.0,0.029,116.967,0.749,2019-06-19
