Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Pritam, Arijit Singh","Channa Mereya (From ""Ae Dil Hai Mushkil"")",spotify:track:0H2iJVgorRR0ZFgRqGUjUM,193.0,0.237,0.476,0.788,2.49e-05,9.0,0.106,-4.821,0.0,0.0446,90.066,0.746,2016-10-26
"Pritam, Arijit Singh","Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",spotify:track:1UWacd8x8tPPwmrPB1MoBI,192.0,0.713,0.495,0.654,0.0,3.0,0.165,-6.639,0.0,0.0679,123.896,0.35,2016-10-26
Mohit Chauhan,Tum Se Hi,spotify:track:7eQl3Yqv35ioqUfveKHitE,190.0,0.328,0.609,0.538,0.0,6.0,0.125,-7.842,1.0,0.0273,130.015,0.608,2007-09-21
Arijit Singh,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",spotify:track:1NX33DecZrq4ZUGDc47AfN,190.0,0.341,0.566,0.541,4.45e-06,10.0,0.102,-5.525,1.0,0.0306,83.939,0.31,2020-05-19
"Pritam, Arijit Singh",Shayad,spotify:track:1smFN2CLqGROu0J0UyvDfL,190.0,0.784,0.483,0.468,0.0,8.0,0.152,-7.642,1.0,0.0341,135.875,0.319,2020-02-14
"Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",spotify:track:3qrdLVOClRU4yPkcXZ7c5u,189.0,0.492,0.701,0.638,0.0,6.0,0.153,-3.711,1.0,0.302,177.867,0.813,2020-02-04
Atif Aslam,Dil Diyan Gallan,spotify:track:0FBQ4NrrHUbR9kus7rzrOj,187.0,0.565,0.717,0.64,0.00139,2.0,0.127,-8.726,1.0,0.025,105.021,0.485,2021-02-13
"Rochak Kohli, Arijit Singh, Neha Kakkar","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,185.0,0.585,0.718,0.382,0.0,7.0,0.128,-8.237,1.0,0.0466,87.029,0.499,2019-12-02
Alec Benjamin,Let Me Down Slowly,spotify:track:2qxmye6gAegTMjLKEBoR3d,182.0,0.74,0.652,0.557,0.0,1.0,0.124,-5.714,0.0,0.0318,150.073,0.483,2018-11-16
Ed Sheeran,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,181.0,0.163,0.599,0.448,0.0,8.0,0.106,-6.312,1.0,0.0232,95.05,0.168,2017-03-03
