Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Lim Young Woong,Lovely Touch,spotify:track:7x3SGAkfIrzDr9paSslwMv,71,0.536,0.372,0.551,0.0,6.0,0.226,-3.508,1.0,0.0324,105.104,0.444,2022-05-02
BTS,Blue & Grey,spotify:track:7Ki0hse0IfXEcXUlpyECbJ,71,0.42,0.547,0.605,0.0,8.0,0.125,-6.755,1.0,0.0415,121.953,0.364,2020-11-20
Lee Mujin,Traffic light,spotify:track:03qu1u4hDyepQQi2lNxCka,70,0.0965,0.609,0.717,0.0,6.0,0.0694,-3.547,0.0,0.0597,97.026,0.545,2021-05-14
(G)I-DLE,TOMBOY,spotify:track:0IGUXY4JbK18bu9oD4mPIm,69,0.00988,0.755,0.87,0.0,1.0,0.0917,-2.414,0.0,0.0936,124.032,0.645,2022-03-14
Ed Sheeran,Bad Habits,spotify:track:6ex1Pz3pntgy4NPtxHXN2V,69,0.0451,0.807,0.893,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,0.537,2020
Troye Sivan,Strawberries & Cigarettes,spotify:track:3afkJSKX0EAMsJXTZnDXXJ,69,0.162,0.578,0.537,0.0,9.0,0.076,-8.676,1.0,0.0832,83.909,0.25,2018-03-16
Lim Young Woong,A Psalm of Life,spotify:track:1E14FuM0BRaHAJSJ9YxMVu,69,0.75,0.279,0.515,0.000114,7.0,0.188,-4.511,1.0,0.0305,139.694,0.173,2022-05-02
NewJeans,ASAP,spotify:track:5fpyAakgFOm4YTXkgfPzvV,68,0.466,0.934,0.486,3.73e-05,0.0,0.0963,-9.561,0.0,0.164,130.052,0.372,2023-07-21
Lauv,Never Not,spotify:track:4fFfyouye6vrX9o9z4PVMu,68,0.693,0.47,0.221,0.0,5.0,0.104,-9.243,1.0,0.0371,133.714,0.264,2018-05-31
OneRepublic,I Ain't Worried,spotify:track:4fYte8ZvTK14NEhAOZocBi,68,0.0988,0.697,0.802,3.55e-05,0.0,0.0614,-6.412,1.0,0.0456,139.951,0.822,2023-02-15
Lim Young Woong,Father,spotify:track:365znJ27Fb3faGsctmQYWR,68,0.765,0.314,0.363,0.0,7.0,0.189,-7.236,1.0,0.0289,139.695,0.243,2022-05-02
"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),spotify:track:5Odq8ohlgIbQKMZivbWkEo,67,0.619,0.881,0.592,1.32e-05,2.0,0.0901,-4.898,1.0,0.0324,101.058,0.719,2022-10-06
AKMU,"How can I love the heartbreak, you're the one I love",spotify:track:0hqj5JBnFt1BHEz2UCFwrl,67,0.91,0.52,0.248,1.36e-06,5.0,0.118,-8.675,1.0,0.0355,129.214,0.228,2019-09-25
BTS,Friends,spotify:track:5RjUtRlDonw3TBgGGMLC5b,67,0.0668,0.55,0.747,0.0,1.0,0.0536,-5.211,1.0,0.0407,79.979,0.649,2020-02-21
Red Velvet,Feel My Rhythm,spotify:track:2oBMZYteeO8DyXV9gDx6Za,67,0.0648,0.412,0.94,0.0,1.0,0.358,-2.171,1.0,0.215,157.964,0.423,2022-03-21
CHANGMO,METEOR,spotify:track:4g6XOg9rvB55GCTJcYchOG,67,0.316,0.728,0.642,0.0,8.0,0.0834,-4.989,1.0,0.0727,185.795,0.755,2019-11-29
aespa,Illusion,spotify:track:396FqjKmViUZ92Wmm4rx3i,66,0.0814,0.75,0.718,1.75e-05,2.0,0.322,-2.817,0.0,0.0468,90.027,0.592,2022-07-08
BLACKPINK,How You Like That,spotify:track:4SFknyjLcyTLJFPKD2m96o,65,0.0465,0.812,0.761,0.000135,11.0,0.0601,-5.222,1.0,0.0812,130.032,0.344,2020-10-02
The Weeknd,Out of Time,spotify:track:2SLwbpExuoBDZBpjfefCtV,65,0.255,0.65,0.76,0.0,0.0,0.339,-4.422,0.0,0.0446,93.057,0.838,2022-01-06
HOMIES,Siren,spotify:track:6mzkkz2p0Nyyp43Eedv4mS,65,0.865,0.77,0.536,0.0,4.0,0.103,-8.052,1.0,0.0805,140.015,0.642,2020-05-15
"D-Hack, PATEKO",OHAYO MY NIGHT,spotify:track:4iJprGt1rt5iy0sxXXaRWn,65,0.661,0.456,0.756,0.0,7.0,0.0878,-3.89,0.0,0.167,190.208,0.737,2020-06-20
Lim Young Woong,Nest,spotify:track:05STjz8kmPBUebu3uu5sO0,64,0.0133,0.643,0.841,1.39e-06,2.0,0.312,-3.834,0.0,0.0665,145.999,0.764,2022-05-02
TAEYEON,INVU,spotify:track:7rXcCpIAoOUCydkVDMcoPV,64,0.0911,0.599,0.816,2.17e-06,11.0,0.0961,-3.412,0.0,0.0556,106.962,0.399,2022-02-14
Dua Lipa,Don't Start Now,spotify:track:3PfIrDoz19wz7qK7tYeu62,64,0.0123,0.793,0.793,0.0,11.0,0.0951,-4.521,0.0,0.083,123.95,0.679,2020-03-27
ROSÉ,On The Ground,spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,63,0.0174,0.311,0.607,0.0,1.0,0.131,-6.578,1.0,0.11,188.7,0.286,2021-03-12
Charlie Puth,Dangerously,spotify:track:4BLpd6QINAs4UXd1lVtdhj,63,0.364,0.696,0.517,0.0,2.0,0.197,-8.379,0.0,0.0366,112.291,0.23,2015-11-05
NewJeans,Hurt,spotify:track:5expoVGQPvXuwBBFuNGqBd,62,0.731,0.599,0.446,0.0,10.0,0.105,-6.511,0.0,0.0833,179.877,0.567,2022-08-01
BE'O,Suddenly,spotify:track:7gXMkqirKU23zgdlSAb00a,62,0.564,0.86,0.524,1.82e-06,9.0,0.192,-5.164,1.0,0.0399,105.028,0.639,2021-05-02
NewJeans,Hype Boy,spotify:track:0a4MMyCrzT0En247IhqZbD,62,0.268,0.593,0.935,0.0,4.0,0.286,-3.43,0.0,0.225,99.976,0.783,2022-08-01
NewJeans,Cookie,spotify:track:2DwUdMJ5uxv20EhAildreg,62,0.0596,0.847,0.638,0.0,0.0,0.0894,-3.764,1.0,0.0575,156.935,0.661,2022-08-01
Lim Young Woong,Love Station,spotify:track:2D1xAiDD33nqcxtSMH30hO,60,0.677,0.663,0.636,0.0,11.0,0.147,-3.698,1.0,0.0269,101.983,0.913,2022-05-02
"Post Malone, Doja Cat",I Like You (A Happier Song) (with Doja Cat),spotify:track:0O6u0VJ46W86TxN9wgyqDj,60,0.121,0.733,0.67,0.0,5.0,0.121,-6.009,1.0,0.0751,100.964,0.472,2022-06-03
